ProblemType:	SP-CARP
NumberNodes:	7983
NumberEdges:	8882
DepotNodeNumber:	458
NumberOfFractions:	1
NumberOfIntervalsForFraction	Paper	2	28	56
GRAPH
EdgeNumber	EdgeId	StartNodeNumber	EndNodeNumber	Cost	Demand_0	Bins_0	Demand_1	Bins_1
5400	10652	5365	5366	55	476	4	0	0
5401	10653	5367	5368	63	714	6	0	0
5402	10654	5333	649	21	118	1	0	0
5403	10655	649	5341	45	356	3	0	0
5404	10656	4397	2702	39	118	1	0	0
5405	10657	2533	5369	36	356	3	0	0
5406	10658	5369	3287	48	118	1	0	0
5407	10659	3287	5370	20	118	1	0	0
5408	10660	5370	5371	71	238	2	0	0
5409	10661	5371	3294	77	118	1	0	0
5410	10662	3294	5372	69	0	0	0	0
5411	10663	5372	5373	86	832	7	0	0
5412	10664	2533	5374	94	476	4	0	0
5413	10665	5369	5375	105	832	7	0	0
5414	10666	5376	3294	94	952	8	0	0
5415	10667	5377	652	25	356	3	0	0
5416	10668	5378	5372	53	476	4	0	0
5417	10669	5379	5371	131	1190	10	0	0
5418	10670	5371	5380	108	1070	9	0	0
5419	10671	5367	5336	125	832	7	0	0
5420	10672	5365	5381	12	238	2	0	0
5421	10673	5382	5370	115	1070	9	0	0
5422	10674	4397	5383	34	118	1	0	0
5423	10675	2884	2976	253	0	0	204	1
5424	10676	4487	3009	158	0	0	0	0
5425	10677	3009	693	356	0	0	204	1
5426	10680	4372	5384	110	0	0	612	3
5427	10682	4274	1645	12	0	0	0	0
5428	10683	4274	5385	78	0	0	204	1
5429	10688	4372	2969	221	0	0	364	2
5430	10691	2100	2971	142	0	0	204	1
5431	10692	2971	1313	145	0	0	0	0
5432	10695	2309	2610	696	0	0	0	0
5433	10697	2306	5386	131	118	1	0	0
5434	10707	2985	695	212	0	0	320	2
5435	10713	5387	5226	29	356	3	0	0
5436	10714	5226	5296	255	1784	15	0	0
5437	10715	4383	3049	31	0	0	0	0
5438	10717	5359	3296	58	0	0	0	0
5439	10718	4366	2289	25	0	0	0	0
5440	10719	409	5388	692	0	0	0	0
5441	10720	409	450	561	0	0	408	2
5442	10721	2866	635	93	356	3	0	0
5443	10722	2871	3328	30	238	2	0	0
5444	10724	4567	3311	25	118	1	0	0
5445	10725	644	2868	39	118	1	0	0
5446	10726	4377	351	143	0	0	1020	5
5447	10745	4286	4269	361	0	0	204	1
5448	10755	2945	2769	409	442	3	0	0
5449	10757	5389	4382	130	594	5	0	0
5450	10758	5390	61	44	0	0	0	0
5451	10760	3253	5391	55	476	4	0	0
5452	10761	5391	5390	78	1080	8	0	0
5453	10762	5391	5392	32	356	3	0	0
5454	10772	351	5393	429	0	0	2856	14
5455	10773	5393	421	35	0	0	0	0
5456	10774	3258	2928	37	238	2	0	0
5457	10775	4253	2898	29	118	1	0	0
5458	10776	4307	2092	134	952	8	0	0
5459	10780	686	3044	113	0	0	0	0
5460	10783	3179	3260	71	0	0	0	0
5461	10784	3260	5131	141	0	0	0	0
5462	10790	2986	5394	64	0	0	612	3
5463	10792	1347	5395	41	0	0	204	1
5464	10798	2926	5396	101	118	1	0	0
5465	10800	1338	5397	6	0	0	0	0
5466	10801	5397	3258	88	476	4	0	0
5467	10802	2465	2272	8	0	0	0	0
5468	10806	5398	5399	7	0	0	0	0
5469	10807	2465	5399	178	0	0	0	0
5470	10808	2140	2248	35	0	0	0	0
5471	10809	2248	2142	53	0	0	0	0
5472	10811	2048	2140	40	0	0	0	0
5473	10813	2046	2047	11	0	0	0	0
5474	10814	5398	5400	272	0	0	0	0
5475	10815	5400	1661	389	0	0	0	0
5476	10816	5401	50	33	0	0	0	0
5477	10817	5400	5401	6	0	0	0	0
5478	10818	5399	5401	268	0	0	0	0
5479	10819	5401	1661	392	0	0	0	0
5480	10820	2247	2270	41	0	0	0	0
5481	10821	2270	2591	37	118	1	0	0
5482	10822	2142	2247	18	0	0	0	0
5483	10823	5299	2259	53	476	4	0	0
5484	10824	2259	4327	48	238	2	0	0
5485	10825	5402	2262	62	476	4	0	0
5486	10826	2262	2091	68	594	5	0	0
5487	10831	5234	4370	48	756	6	0	0
5488	10832	2932	2257	88	118	1	0	0
5489	10833	2257	3418	51	118	1	0	0
5490	10834	1236	1814	529	0	0	0	0
5491	10842	41	2277	83	476	4	0	0
5492	10843	2277	4538	95	238	2	0	0
5493	10847	2275	4365	17	0	0	0	0
5494	10848	523	2276	28	0	0	0	0
5495	10849	2276	4365	83	0	0	0	0
5496	10851	5182	5403	10	0	0	0	0
5497	10855	5405	5406	14	0	0	0	0
5498	10859	5407	5408	309	0	0	0	0
5499	10860	5409	5410	37	0	0	0	0
5500	10861	5410	5411	40	0	0	0	0
5501	10863	5412	5413	260	714	6	0	0
5502	10864	5413	5414	97	0	0	0	0
5503	10867	5415	5416	21	118	1	0	0
5504	10868	5416	5417	39	0	0	0	0
5505	10880	5420	5421	68	476	4	0	0
5506	10881	5422	5423	45	638	5	0	0
5507	10885	5424	5425	31	238	2	0	0
5508	10886	5425	5426	4	118	1	0	0
5509	10889	5427	5428	56	238	2	0	0
5510	10905	5431	5432	300	356	3	0	0
5511	10906	5433	5434	110	0	0	0	0
5512	10909	5435	5436	94	356	3	0	0
5513	10911	5437	5438	30	0	0	0	0
5514	10912	5438	5439	63	118	1	0	0
5515	10913	5440	5441	178	0	0	0	0
5516	10915	5442	5443	9	0	0	0	0
5517	10916	5442	5444	38	238	2	0	0
5518	10917	5445	5446	120	118	1	0	0
5519	10919	5447	5448	428	0	0	204	1
5520	10921	5449	5450	151	0	0	204	1
5521	10928	5451	5452	430	118	1	0	0
5522	10929	5453	5454	76	118	1	0	0
5523	10934	5388	5455	114	0	0	204	1
5524	10935	5456	5457	70	0	0	204	1
5525	10938	5458	5459	146	118	1	0	0
5526	10939	5460	5461	100	0	0	204	1
5527	10941	5462	5463	109	0	0	204	1
5528	10945	5464	5465	301	0	0	204	1
5529	10947	5466	5467	163	0	0	204	1
5530	10949	5468	5469	495	0	0	204	1
5531	10952	5470	5471	115	0	0	204	1
5532	10953	5472	5473	132	0	0	0	0
5533	10956	5474	5475	194	0	0	0	0
5534	10957	5476	5477	261	0	0	204	1
5535	10958	5478	5479	258	0	0	204	1
5536	10959	5480	5481	310	0	0	204	1
5537	10964	5482	5483	178	0	0	408	2
5538	10965	5484	5485	194	0	0	204	1
5539	10966	5486	5487	197	0	0	204	1
5540	10967	5488	5489	362	0	0	204	1
5541	10968	5490	5491	139	0	0	204	1
5542	10969	5492	5493	216	0	0	204	1
5543	10970	5494	5495	41	118	1	0	0
5544	10973	5497	5498	558	0	0	204	1
5545	10977	5499	5500	255	0	0	204	1
5546	10980	5501	5502	352	204	1	0	0
5547	10989	5504	5505	250	0	0	0	0
5548	10990	5505	5506	341	0	0	204	1
5549	10991	5507	5468	5	0	0	0	0
5550	10992	5468	5508	443	0	0	204	1
5551	10993	5509	5510	17	0	0	0	0
5552	10994	5510	5511	160	0	0	204	1
5553	10997	5512	5513	5	0	0	0	0
5554	10998	5513	5514	123	0	0	204	1
5555	10999	5490	5515	85	0	0	204	1
5556	11003	5517	5518	33	118	1	0	0
5557	11005	5519	5520	31	0	0	0	0
5558	11006	5520	5521	99	0	0	524	3
5559	11009	5522	5523	140	476	4	0	0
5560	11010	5523	5524	61	238	2	0	0
5561	11011	5525	5526	23	356	3	0	0
5562	11012	5524	5525	144	816	5	0	0
5563	11015	5527	5528	271	0	0	340	1
5564	11018	5529	5530	162	1156	9	0	0
5565	11023	5531	5532	135	118	1	0	0
5566	11024	5532	5533	4	118	1	0	0
5567	11025	5534	5535	35	0	0	0	0
5568	11026	5536	5537	50	356	3	0	0
5569	11027	5537	5538	22	0	0	0	0
5570	11028	5538	5539	30	476	4	0	0
5571	11030	5540	5541	51	0	0	0	0
5572	11031	5540	5542	65	238	2	0	0
5573	11034	5543	5544	149	238	2	0	0
5574	11037	5545	5546	41	238	2	0	0
5575	11038	5546	5547	14	0	0	0	0
5576	11042	5548	5437	111	714	6	0	0
5577	11045	5423	5549	27	476	4	0	0
5578	11046	5549	5444	16	118	1	0	0
5579	11049	5550	5551	3	0	0	0	0
5580	11050	5551	5406	77	442	3	0	0
5581	11053	5552	5553	129	356	3	0	0
5582	11060	5555	5556	61	0	0	0	0
5583	11062	5557	5558	26	118	1	0	0
5584	11063	5559	5560	38	118	1	0	0
5585	11064	5561	5437	49	0	0	0	0
5586	11068	5562	5563	30	238	2	0	0
5587	11069	5564	5565	28	118	1	0	0
5588	11072	5566	5567	19	118	1	0	0
5589	11075	5568	5569	69	204	1	0	0
5590	11080	5570	5571	23	118	1	0	0
5591	11081	5572	5573	73	476	4	0	0
5592	11082	5574	5575	28	238	2	0	0
5593	11086	5576	5577	36	118	1	0	0
5594	11087	5578	5579	16	476	4	0	0
5595	11089	5580	5581	20	204	1	0	0
5596	11091	5582	5583	30	118	1	0	0
5597	11098	5586	5587	232	118	1	0	0
5598	11099	5588	5589	38	118	1	0	0
5599	11105	5405	5561	28	118	1	0	0
5600	11107	5590	5591	17	0	0	0	0
5601	11108	5591	5592	62	400	3	0	0
5602	11115	5408	5593	151	0	0	0	0
5603	11119	5594	5595	90	476	4	0	0
5604	11122	5596	5439	108	238	2	0	0
5605	11123	5594	5593	130	0	0	0	0
5606	11127	5597	5598	23	0	0	0	0
5607	11128	5598	5599	41	118	1	0	0
5608	11129	5600	5601	90	0	0	816	4
5609	11130	5601	5602	25	0	0	612	3
5610	11131	5603	5604	18	0	0	0	0
5611	11132	5605	5606	38	118	1	0	0
5612	11133	5607	5608	16	0	0	204	1
5613	11134	5609	5610	342	0	0	204	1
5614	11138	5604	5611	33	118	1	0	0
5615	11139	5612	5613	55	118	1	0	0
5616	11140	5614	5615	33	0	0	204	1
5617	11147	5616	5617	51	0	0	204	1
5618	11149	5618	5619	159	0	0	204	1
5619	11150	5601	5620	75	0	0	204	1
5620	11151	5600	5621	52	0	0	524	3
5621	11153	5622	5623	40	238	2	0	0
5622	11155	5624	5625	145	0	0	408	2
5623	11156	5625	5481	230	0	0	204	1
5624	11160	5626	5627	209	118	1	0	0
5625	11161	5627	5628	102	0	0	0	0
5626	11162	5627	5629	37	0	0	0	0
5627	11163	5629	5630	103	0	0	0	0
5628	11164	5630	5626	72	0	0	0	0
5629	11165	5630	5631	13	0	0	0	0
5630	11166	5631	5632	60	0	0	0	0
5631	11170	5613	5633	422	0	0	0	0
5632	11172	5634	5515	17	0	0	0	0
5633	11173	5611	5635	20	0	0	0	0
5634	11175	5635	5636	29	238	2	0	0
5635	11176	5636	5637	7	118	1	0	0
5636	11177	5414	5638	81	118	1	0	0
5637	11189	5640	5641	124	0	0	204	1
5638	11192	5642	5643	71	0	0	116	1
5639	11193	5644	5642	38	0	0	0	0
5640	11195	5639	5645	103	0	0	204	1
5641	11196	5646	5647	52	118	1	0	0
5642	11200	5640	5648	47	0	0	0	0
5643	11201	5649	5647	81	0	0	0	0
5644	11202	5647	5445	197	0	0	0	0
5645	11205	5650	5651	209	0	0	408	2
5646	11206	5652	5653	56	118	1	0	0
5647	11210	5654	5655	11	0	0	0	0
5648	11212	5656	5657	112	0	0	204	1
5649	11213	5418	5658	71	0	0	204	1
5650	11215	5659	5660	82	0	0	0	0
5651	11218	5661	5662	115	0	0	204	1
5652	11219	5662	5663	170	0	0	0	0
5653	11220	5664	5665	108	0	0	1224	6
5654	11221	5665	5666	34	0	0	0	0
5655	11222	5667	5668	31	0	0	0	0
5656	11223	5669	5670	46	0	0	408	2
5657	11224	5671	5475	35	0	0	204	1
5658	11226	5672	5673	231	118	1	0	0
5659	11227	5674	5675	134	0	0	116	1
5660	11228	5675	5676	277	0	0	204	1
5661	11229	5677	5678	370	0	0	0	0
5662	11231	5679	5680	31	400	3	0	0
5663	11232	5680	5681	27	162	1	0	0
5664	11233	5682	5680	66	118	1	0	0
5665	11234	5683	5684	28	118	1	0	0
5666	11235	5685	5686	106	118	1	0	0
5667	11241	5687	5666	33	0	0	408	2
5668	11243	5668	5688	37	0	0	408	2
5669	11244	5689	5690	55	0	0	204	1
5670	11245	5691	5692	92	0	0	0	0
5671	11247	5692	5693	45	0	0	204	1
5672	11249	5694	5695	37	238	2	0	0
5673	11251	5696	5697	14	118	1	0	0
5674	11252	5653	5646	19	118	1	0	0
5675	11254	5698	5699	65	0	0	204	1
5676	11255	5700	5701	114	0	0	204	1
5677	11257	5702	5703	38	118	1	0	0
5678	11259	5704	5705	4	0	0	0	0
5679	11260	5706	5707	68	0	0	204	1
5680	11261	5708	5709	28	238	2	0	0
5681	11264	5710	5711	349	0	0	204	1
5682	11265	5712	5713	19	118	1	0	0
5683	11277	5699	5714	173	0	0	0	0
5684	11282	5716	5717	35	0	0	0	0
5685	11285	5605	5718	77	238	2	0	0
5686	11289	5719	5720	60	238	2	0	0
5687	11290	5721	5722	349	0	0	0	0
5688	11291	5723	5724	61	594	5	0	0
5689	11296	5725	5726	182	0	0	204	1
5690	11298	5705	5727	69	638	5	0	0
5691	11299	5728	5729	4	0	0	0	0
5692	11300	5729	5730	24	356	3	0	0
5693	11305	5732	5733	5	0	0	0	0
5694	11306	5733	5734	112	714	6	0	0
5695	11311	5735	5736	59	0	0	0	0
5696	11313	5737	5738	20	118	1	0	0
5697	11314	5738	5739	36	356	3	0	0
5698	11332	5742	5743	7	0	0	0	0
5699	11333	5743	5744	98	952	8	0	0
5700	11336	5745	5746	78	356	3	0	0
5701	11337	5746	5747	99	238	2	0	0
5702	11339	5748	5749	151	1036	8	0	0
5703	11340	5749	5747	3	0	0	0	0
5704	11341	5750	5751	192	1436	11	0	0
5705	11342	5751	5752	4	0	0	0	0
5706	11344	5753	5754	38	356	3	0	0
5707	11345	5754	5755	5	0	0	0	0
5708	11346	5756	5757	41	238	2	0	0
5709	11347	5758	5759	53	0	0	204	1
5710	11352	5761	5762	77	238	2	0	0
5711	11360	5663	5667	252	0	0	204	1
5712	11361	5687	5688	80	0	0	1156	5
5713	11363	5766	5767	167	0	0	2040	10
5714	11364	5768	5769	161	0	0	816	4
5715	11367	5770	5771	148	0	0	356	3
5716	11372	5772	5773	130	952	8	0	0
5717	11373	5773	5745	6	0	0	0	0
5718	11374	5774	5775	50	476	4	0	0
5719	11375	5775	5748	30	238	2	0	0
5720	11377	5748	5776	76	476	4	0	0
5721	11378	5776	5750	8	0	0	0	0
5722	11379	5750	5777	12	0	0	0	0
5723	11387	5778	5779	4	0	0	0	0
5724	11388	5779	5780	242	1546	13	0	0
5725	11390	5781	5782	60	238	2	0	0
5726	11391	5782	5541	26	118	1	0	0
5727	11394	5784	5785	4	0	0	0	0
5728	11395	5785	5786	44	476	4	0	0
5729	11400	5787	5788	14	0	0	0	0
5730	11401	5789	5790	537	0	0	0	0
5731	11402	5791	5792	118	0	0	204	1
5732	11403	5793	5794	171	0	0	204	1
5733	11412	5713	5796	80	0	0	0	0
5734	11413	5797	5798	136	0	0	0	0
5735	11414	5797	5799	44	356	3	0	0
5736	11415	5472	5800	62	0	0	204	1
5737	11416	5801	5802	41	0	0	116	1
5738	11418	5804	5805	41	0	0	0	0
5739	11419	5806	5807	138	714	6	0	0
5740	11420	5807	5808	62	476	4	0	0
5741	11421	5807	5809	194	1070	9	0	0
5742	11422	5810	5811	170	476	4	0	0
5743	11425	5812	5464	293	0	0	612	3
5744	11431	5434	5813	200	0	0	204	1
5745	11432	5433	5814	149	0	0	160	1
5746	11435	5815	5816	97	0	0	204	1
5747	11436	5817	5818	137	0	0	204	1
5748	11438	5819	5820	73	118	1	0	0
5749	11439	5820	5821	57	118	1	0	0
5750	11440	5822	5823	152	594	5	0	0
5751	11441	5823	5824	30	118	1	0	0
5752	11442	5825	5826	36	356	3	0	0
5753	11443	5826	5827	67	832	7	0	0
5754	11446	5825	5828	89	118	1	0	0
5755	11449	5829	5830	19	238	2	0	0
5756	11450	5830	5831	62	356	3	0	0
5757	11454	5832	5833	3	118	1	0	0
5758	11455	5833	5420	52	238	2	0	0
5759	11456	5834	5835	94	118	1	0	0
5760	11457	5835	5836	26	0	0	0	0
5761	11458	5837	5838	127	476	4	0	0
5762	11459	5838	5839	5	0	0	0	0
5763	11462	5840	5841	27	0	0	0	0
5764	11467	5842	5504	707	0	0	204	1
5765	11468	5843	5844	176	0	0	0	0
5766	11469	5844	5845	182	0	0	204	1
5767	11470	5845	5846	55	0	0	0	0
5768	11471	5846	5842	119	0	0	0	0
5769	11472	5847	5843	615	476	4	0	0
5770	11473	5765	5848	59	0	0	204	1
5771	11475	5849	5850	395	0	0	204	1
5772	11477	5851	5852	177	594	5	0	0
5773	11478	5853	5851	85	0	0	0	0
5774	11480	5854	5855	215	0	0	612	3
5775	11481	5856	5857	35	0	0	408	2
5776	11482	5858	5859	46	0	0	0	0
5777	11483	5860	5861	46	0	0	0	0
5778	11484	5862	5863	95	0	0	204	1
5779	11485	5864	5865	257	0	0	204	1
5780	11486	5802	5866	26	0	0	204	1
5781	11487	5803	5867	125	0	0	340	1
5782	11488	5868	5869	114	0	0	204	1
5783	11491	5870	5871	31	476	4	0	0
5784	11492	5871	5872	6	0	0	0	0
5785	11493	5873	5874	10	0	0	0	0
5786	11494	5874	5875	37	238	2	0	0
5787	11495	5876	5877	9	0	0	0	0
5788	11496	5877	5878	27	238	2	0	0
5789	11497	5879	5880	34	594	5	0	0
5790	11498	5880	5881	25	238	2	0	0
5791	11499	5882	5883	43	356	3	0	0
5792	11500	5883	5884	2	238	2	0	0
5793	11503	5885	5886	60	0	0	0	0
5794	11505	5887	5888	49	356	3	0	0
5795	11506	5889	5890	54	400	3	0	0
5796	11507	5891	5892	141	832	7	0	0
5797	11508	5892	5893	73	594	5	0	0
5798	11509	5891	5894	45	0	0	0	0
5799	11511	5891	5895	127	0	0	0	0
5800	11513	5683	5896	93	952	8	0	0
5801	11514	5896	5897	73	594	5	0	0
5802	11515	5898	5899	52	238	2	0	0
5803	11516	5899	5900	3	0	0	0	0
5804	11517	5901	5902	33	340	1	0	0
5805	11518	5902	5903	5	0	0	0	0
5806	11519	5904	5783	114	476	4	0	0
5807	11521	5905	5904	52	118	1	0	0
5808	11523	5907	5908	97	356	3	0	0
5809	11525	5909	5910	64	0	0	320	2
5810	11526	5911	5912	37	594	5	0	0
5811	11532	5913	5914	17	118	1	0	0
5812	11534	5915	5916	84	0	0	0	0
5813	11535	5917	5918	114	0	0	204	1
5814	11536	5919	5920	758	0	0	0	0
5815	11537	5920	5689	392	0	0	204	1
5816	11538	5690	5921	12	0	0	0	0
5817	11539	5921	5691	71	0	0	204	1
5818	11541	5470	5922	72	0	0	204	1
5819	11542	5516	5923	169	0	0	0	0
5820	11543	5924	5925	56	0	0	204	1
5821	11544	5925	5926	6	0	0	0	0
5822	11545	5927	5928	37	0	0	0	0
5823	11547	5929	5930	7	0	0	0	0
5824	11548	5930	5931	567	0	0	204	1
5825	11549	5932	5933	139	0	0	1544	8
5826	11550	5933	5934	611	0	0	408	2
5827	11551	5935	5936	216	0	0	0	0
5828	11560	5859	5937	249	0	0	116	1
5829	11562	5861	5938	77	0	0	408	2
5830	11570	5941	5942	989	0	0	0	0
5831	11571	5943	5944	7	0	0	0	0
5832	11572	5944	5945	78	476	4	0	0
5833	11573	5946	5947	723	0	0	204	1
5834	11574	5947	5942	5	0	0	0	0
5835	11577	5948	5949	63	356	3	0	0
5836	11581	5429	5590	34	0	0	0	0
5837	11582	5411	5950	153	1198	9	0	0
5838	11583	5951	5952	55	238	2	0	0
5839	11585	5953	5954	16	118	1	0	0
5840	11586	5954	5955	2	0	0	0	0
5841	11587	5956	5957	39	0	0	0	0
5842	11588	5957	5554	20	118	1	0	0
5843	11590	5922	5958	96	0	0	204	1
5844	11591	5958	5959	137	0	0	0	0
5845	11594	5868	5960	424	0	0	0	0
5846	11595	5960	5661	240	0	0	0	0
5847	11596	5663	5961	392	0	0	204	1
5848	11597	5961	5466	26	0	0	0	0
5849	11602	5766	5962	46	0	0	408	2
5850	11603	5963	5671	233	0	0	0	0
5851	11609	5964	5965	15	0	0	408	2
5852	11610	5965	5966	424	0	0	0	0
5853	11611	5966	5769	70	0	0	204	1
5854	11612	5768	5962	39	0	0	0	0
5855	11616	5967	5968	182	1070	9	0	0
5856	11620	5969	5970	50	0	0	0	0
5857	11624	5971	5972	5	0	0	0	0
5858	11625	5972	5973	19	0	0	204	1
5859	11626	5974	5975	396	0	0	0	0
5860	11627	5975	5976	290	340	1	0	0
5861	11628	5977	5978	6	0	0	0	0
5862	11629	5978	5979	376	340	1	0	0
5863	11630	5980	5981	30	0	0	0	0
5864	11632	5976	5982	136	0	0	0	0
5865	11636	5983	5984	4	0	0	0	0
5866	11637	5984	5985	60	0	0	116	1
5867	11638	5986	5987	44	0	0	0	0
5868	11640	5988	5989	68	0	0	0	0
5869	11641	5989	5990	444	0	0	2448	12
5870	11642	5991	5992	53	0	0	0	0
5871	11644	5993	5994	51	0	0	0	0
5872	11646	5995	5996	54	0	0	0	0
5873	11648	5997	5998	4	0	0	0	0
5874	11649	5998	5999	51	0	0	204	1
5875	11650	6000	5988	152	0	0	0	0
5876	11652	6001	6002	56	0	0	0	0
5877	11656	6003	6004	4	0	0	0	0
5878	11657	6004	6005	71	0	0	456	2
5879	11658	6006	6007	34	118	1	0	0
5880	11659	6007	6008	45	118	1	0	0
5881	11660	6009	6010	29	0	0	0	0
5882	11662	6011	6012	107	832	7	0	0
5883	11663	6012	6013	27	118	1	0	0
5884	11664	6014	6015	13	0	0	0	0
5885	11665	6016	6017	10	0	0	0	0
5886	11669	6018	6019	135	356	3	0	0
5887	11670	6019	6020	117	526	3	0	0
5888	11673	6021	6022	6	0	0	0	0
5889	11674	6022	6023	112	1070	9	0	0
5890	11677	6025	6026	78	0	0	0	0
5891	11679	5407	6027	6	0	0	0	0
5892	11680	6027	6028	39	118	1	0	0
5893	11681	5735	6029	5	0	0	0	0
5894	11682	6029	6030	49	238	2	0	0
5895	11683	6031	6032	17	0	0	0	0
5896	11687	6033	6034	109	0	0	0	0
5897	11688	6033	6035	79	238	2	0	0
5898	11697	6036	6037	30	238	2	0	0
5899	11703	6038	6039	40	118	1	0	0
5900	11704	6040	6039	82	238	2	0	0
5901	11706	6042	6043	69	0	0	204	1
5902	11707	6044	6045	794	0	0	204	1
5903	11708	6046	6047	20	0	0	0	0
5904	11709	6047	6048	23	0	0	0	0
5905	11710	6049	6050	64	594	5	0	0
5906	11712	6051	5939	129	0	0	0	0
5907	11713	6052	6053	145	118	1	0	0
5908	11715	5905	5906	64	0	0	0	0
5909	11716	6055	6056	33	0	0	0	0
5910	11720	5436	6057	134	0	0	0	0
5911	11721	6058	5905	150	118	1	0	0
5912	11723	6059	6060	35	118	1	0	0
5913	11724	6061	6062	138	876	7	0	0
5914	11725	6063	6064	62	118	1	0	0
5915	11727	6066	6065	106	0	0	0	0
5916	11728	6067	6068	76	476	4	0	0
5917	11730	5953	6069	68	118	1	0	0
5918	11731	6069	6070	55	238	2	0	0
5919	11732	6071	5953	118	714	6	0	0
5920	11734	6072	6073	62	400	3	0	0
5921	11735	6074	6075	55	238	2	0	0
5922	11736	6076	6077	35	162	1	0	0
5923	11737	6078	6079	162	1070	9	0	0
5924	11738	5417	6080	43	0	0	0	0
5925	11740	6081	6082	51	0	0	204	1
5926	11741	6083	6084	244	638	5	0	0
5927	11742	6085	6083	191	238	2	116	1
5928	11744	6086	5806	121	952	8	0	0
5929	11745	6087	6088	70	0	0	0	0
5930	11746	6088	6089	139	0	0	204	1
5931	11747	6090	6091	170	2260	19	0	0
5932	11748	6091	6092	23	118	1	0	0
5933	11749	6093	6094	78	1190	10	0	0
5934	11750	6094	6095	55	476	4	0	0
5935	11751	6096	5915	132	526	3	0	0
5936	11752	5915	6097	37	0	0	0	0
5937	11753	5916	6098	132	0	0	0	0
5938	11754	6099	6100	22	118	1	0	0
5939	11755	6100	6074	45	0	0	0	0
5940	11756	6095	6101	170	1546	13	0	0
5941	11757	6102	6103	287	0	0	0	0
5942	11758	6104	6105	57	238	2	0	0
5943	11759	6106	6107	637	0	0	0	0
5944	11760	5489	6108	578	0	0	0	0
5945	11761	6109	6110	92	0	0	204	1
5946	11762	6111	6112	1161	0	0	0	0
5947	11764	6079	6113	86	162	1	0	0
5948	11767	6114	6115	39	0	0	0	0
5949	11768	6115	6116	19	118	1	0	0
5950	11771	6117	6118	752	0	0	236	2
5951	11772	6119	6120	312	0	0	236	2
5952	11775	6121	6122	168	0	0	0	0
5953	11776	6122	6123	147	0	0	204	1
5954	11777	6124	6125	1377	0	0	204	1
5955	11778	6126	6127	303	0	0	204	1
5956	11779	6127	6128	260	0	0	0	0
5957	11780	6129	6130	300	0	0	612	3
5958	11784	6132	6133	108	0	0	0	0
5959	11785	6133	6134	128	118	1	0	0
5960	11786	6135	6136	132	0	0	116	1
5961	11787	6137	6070	86	118	1	0	0
5962	11788	6138	6139	45	0	0	0	0
5963	11792	6141	6142	85	0	0	0	0
5964	11794	5742	6144	39	476	4	0	0
5965	11795	6144	5735	399	3808	32	0	0
5966	11796	6145	6146	78	714	6	0	0
5967	11797	6147	6148	56	118	1	0	0
5968	11798	6148	6149	9	0	0	0	0
5969	11799	5419	6150	157	0	0	0	0
5970	11803	6152	6153	540	0	0	204	1
5971	11804	6154	6152	163	0	0	204	1
5972	11805	6155	6156	39	0	0	0	0
5973	11807	6157	6158	37	0	0	0	0
5974	11808	6158	5800	636	0	0	408	2
5975	11810	6016	6159	105	238	2	0	0
5976	11811	6159	6160	31	238	2	0	0
5977	11812	6161	6162	55	356	3	0	0
5978	11813	6017	6163	94	594	5	0	0
5979	11814	5841	5409	110	238	2	0	0
5980	11815	5432	6164	48	118	1	0	0
5981	11816	6164	6165	132	952	8	0	0
5982	11817	6166	6167	4	0	0	0	0
5983	11818	6167	6168	33	476	4	0	0
5984	11819	5424	6169	51	476	4	0	0
5985	11820	5426	6170	90	994	8	0	0
5986	11821	5903	6171	119	1070	9	0	0
5987	11823	6172	6173	76	0	0	0	0
5988	11824	6172	6174	432	0	0	0	0
5989	11825	6175	6176	409	0	0	204	1
5990	11830	6073	6177	26	238	2	0	0
5991	11831	6177	6178	27	356	3	0	0
5992	11832	6179	6180	125	356	3	0	0
5993	11835	6181	6182	86	0	0	816	4
5994	11836	6183	6181	151	0	0	0	0
5995	11837	6181	6184	129	0	0	204	1
5996	11838	6185	6186	879	0	0	408	2
5997	11839	6187	6188	81	238	2	0	0
5998	11840	6187	5530	44	118	1	0	0
5999	11841	6189	6187	140	1274	10	0	0
6000	11842	6190	6191	474	0	0	204	1
6001	11843	6190	6192	920	0	0	0	0
6002	11847	6194	6195	789	0	0	408	2
6003	11848	6196	6197	62	798	6	0	0
6004	11849	6197	6195	72	0	0	0	0
6005	11851	5810	6085	170	356	3	0	0
6006	11852	6081	6198	105	0	0	816	4
6007	11853	6199	6200	578	0	0	0	0
6008	11856	6202	6203	728	0	0	0	0
6009	11857	6202	5664	337	0	0	204	1
6010	11858	5664	6111	863	0	0	864	4
6011	11859	6203	6204	231	0	0	204	1
6012	11862	5850	6205	83	0	0	204	1
6013	11863	5849	6110	636	0	0	204	1
6014	11864	6206	6207	537	0	0	612	3
6015	11865	6207	6208	85	0	0	0	0
6016	11866	6209	6210	384	0	0	204	1
6017	11867	6211	5919	94	0	0	204	1
6018	11868	6212	6213	21	0	0	204	1
6019	11869	6214	6215	253	0	0	0	0
6020	11870	6216	6217	125	1190	10	0	0
6021	11871	6217	6218	93	722	5	0	0
6022	11872	6219	6220	307	0	0	236	2
6023	11873	6221	6222	530	0	0	0	0
6024	11874	6223	6221	287	0	0	612	3
6025	11875	6224	6225	206	0	0	952	4
6026	11877	6227	6228	928	0	0	204	1
6027	11878	6229	6230	322	0	0	116	1
