ProblemType:	SP-CARP
NumberNodes:	6255
NumberEdges:	6824
DepotNodeNumber:	2735
NumberOfFractions:	1
NumberOfIntervalsForFraction	General_Glass_Metal_Plastic_Organic	4	2.3	3.5	7	14
GRAPH
EdgeNumber	EdgeId	StartNodeNumber	EndNodeNumber	Cost	Demand_0	Bins_0	Demand_1	Bins_1	Demand_2	Bins_2	Demand_3	Bins_3
4155	12493	4414	4415	139	0	0	0	0	0	0	162	1
4156	12494	4416	4417	35	0	0	0	0	0	0	323	2
4157	12495	4418	4419	44	0	0	0	0	0	0	0	0
4158	12496	3798	4420	63	0	0	0	0	0	0	1122	2
4159	12497	4421	3436	52	0	0	0	0	0	0	0	0
4160	12499	4422	4423	75	0	0	0	0	162	1	357	3
4161	12500	4423	4424	50	0	0	0	0	0	0	323	2
4162	12503	4310	4302	285	0	0	0	0	0	0	646	4
4163	12504	4302	4305	174	0	0	0	0	0	0	323	2
4164	12505	4305	4308	64	0	0	0	0	0	0	0	0
4165	12506	4308	3548	950	0	0	0	0	0	0	162	1
4166	12507	3982	4425	859	0	0	0	0	0	0	459	3
4167	12508	4426	3060	68	0	0	0	0	0	0	646	4
4168	12509	4426	4427	40	0	0	0	0	0	0	689	4
4169	12511	4283	4428	22	0	0	0	0	1122	2	0	0
4170	12527	4429	4430	506	0	0	0	0	0	0	255	2
4171	12528	4431	2869	262	0	0	0	0	0	0	0	0
4172	12529	2869	4432	284	0	0	0	0	0	0	0	0
4173	12530	4433	2833	173	0	0	0	0	0	0	0	0
4174	12531	4434	4433	150	0	0	0	0	0	0	204	1
4175	12532	4435	4436	253	0	0	0	0	0	0	0	0
4176	12533	4436	4075	277	0	0	0	0	0	0	255	2
4177	12534	4437	4436	197	0	0	0	0	0	0	162	1
4178	12535	4438	4439	52	0	0	0	0	0	0	0	0
4179	12536	4440	4439	185	0	0	0	0	0	0	162	1
4180	12537	4441	4442	249	0	0	0	0	340	1	417	3
4181	12538	4442	4191	136	0	0	0	0	0	0	0	0
4182	12539	4443	4444	191	0	0	0	0	0	0	323	2
4183	12540	2949	4445	5	0	0	0	0	0	0	0	0
4184	12541	4445	4446	217	0	0	0	0	0	0	0	0
4185	12542	4447	4445	157	0	0	0	0	0	0	162	1
4186	12543	4361	4448	9	0	0	0	0	0	0	162	1
4187	12544	4449	4450	531	0	0	0	0	0	0	663	3
4188	12545	4450	4451	7	0	0	0	0	0	0	162	1
4189	12546	4343	4452	161	0	0	0	0	0	0	0	0
4190	12549	4453	4454	29	0	0	0	0	0	0	0	0
4191	12550	4455	4456	81	0	0	0	0	0	0	0	0
4192	12551	3666	3759	94	0	0	0	0	655	1	5576	30
4193	12552	4457	4458	181	0	0	0	0	0	0	2194	14
4194	12553	4458	4459	160	0	0	0	0	0	0	1777	11
4195	12554	4460	4461	207	0	0	0	0	0	0	0	0
4196	12556	4462	3011	150	0	0	0	0	0	0	0	0
4197	12557	4463	4464	72	0	0	0	0	0	0	0	0
4198	12558	4465	4466	62	0	0	0	0	0	0	808	5
4199	12559	4345	4467	95	0	0	0	0	0	0	162	1
4200	12560	4467	4354	74	0	0	0	0	0	0	0	0
4201	12561	4468	4469	172	0	0	0	0	0	0	0	0
4202	12563	4470	4471	74	0	0	0	0	0	0	0	0
4203	12564	4471	4468	110	0	0	0	0	0	0	442	3
4204	12565	4344	4472	60	0	0	0	0	0	0	459	3
4205	12567	4472	4473	150	0	0	0	0	0	0	1471	8
4206	12568	4473	4470	22	0	0	0	0	0	0	0	0
4207	12569	4474	4475	61	0	0	0	0	204	1	689	4
4208	12570	4476	4477	87	0	0	655	1	0	0	867	4
4209	12571	4477	4478	124	0	0	561	1	0	0	944	6
4210	12572	4479	4480	33	0	0	0	0	0	0	204	1
4211	12575	4481	4482	253	0	0	0	0	0	0	808	5
4212	12576	4482	4483	32	0	0	0	0	0	0	162	1
4213	12577	4478	4484	75	0	0	0	0	0	0	366	2
4214	12578	4485	3862	49	0	0	0	0	0	0	162	1
4215	12579	4486	3832	217	0	0	0	0	0	0	255	2
4216	12580	4039	4170	151	0	0	0	0	0	0	1131	7
4217	12581	4487	4488	70	0	0	0	0	0	0	1131	7
4218	12582	4488	4489	59	0	0	0	0	0	0	485	3
4219	12583	4122	4128	141	0	0	0	0	0	0	740	5
4220	12584	4133	4490	82	0	0	0	0	0	0	902	6
4221	12585	4490	4491	82	0	0	0	0	0	0	162	1
4222	12589	4492	4493	97	0	0	0	0	0	0	1114	9
4223	12590	4494	4495	66	0	0	0	0	0	0	901	6
4224	12591	4496	4497	43	0	0	0	0	0	0	0	0
4225	12592	3431	3684	40	0	0	0	0	0	0	0	0
4226	12593	4498	4499	20	0	0	0	0	0	0	689	4
4227	12594	4500	4413	57	0	0	0	0	0	0	1063	7
4228	12595	4501	4502	173	0	0	0	0	0	0	561	1
4229	12597	4021	4503	321	0	0	0	0	0	0	94	1
4230	12598	4504	4021	322	0	0	0	0	0	0	0	0
4231	12599	4504	4505	231	0	0	0	0	0	0	162	1
4232	12600	4506	4507	454	0	0	0	0	0	0	0	0
4233	12601	4506	4508	156	0	0	0	0	0	0	162	1
4234	12602	4509	4510	105	0	0	0	0	0	0	485	3
4235	12603	4509	4511	134	0	0	0	0	323	2	0	0
4236	12604	4512	4513	265	0	0	0	0	0	0	485	3
4237	12605	4512	4514	167	0	0	0	0	0	0	162	1
4238	12606	3299	3294	337	0	0	0	0	0	0	1615	10
4239	12607	3294	4515	46	0	0	0	0	0	0	0	0
4240	12608	4307	4516	37	0	0	0	0	0	0	162	1
4241	12609	4455	4517	105	0	0	0	0	0	0	162	1
4242	12612	4506	2945	120	0	0	0	0	0	0	162	1
4243	12613	2945	4512	326	0	0	0	0	0	0	0	0
4244	12614	4518	3264	61	0	0	0	0	0	0	204	1
4245	12615	3264	4519	190	0	0	0	0	0	0	162	1
4246	12616	4520	4521	54	0	0	0	0	0	0	162	1
4247	12617	4522	4523	208	0	0	0	0	0	0	0	0
4248	12618	4522	4524	192	0	0	0	0	0	0	162	1
4249	12619	4525	4526	317	0	0	0	0	0	0	0	0
4250	12620	4525	4527	91	0	0	0	0	0	0	204	1
4251	12621	4528	4529	1267	0	0	0	0	0	0	417	3
4252	12622	4529	4530	320	0	0	0	0	0	0	162	1
4253	12623	4529	4531	144	0	0	0	0	0	0	162	1
4254	12626	4532	4533	7	0	0	0	0	0	0	0	0
4255	12627	4533	4534	41	0	0	0	0	0	0	527	3
4256	12628	4535	4536	130	0	0	0	0	0	0	162	1
4257	12629	4535	4537	34	0	0	0	0	0	0	0	0
4258	12630	4537	4538	438	0	0	0	0	0	0	485	3
4259	12631	4537	4539	91	0	0	0	0	0	0	162	1
4260	12632	4540	4541	362	0	0	0	0	0	0	0	0
4261	12633	4540	4525	345	0	0	0	0	0	0	323	2
4262	12634	4540	4542	161	0	0	0	0	0	0	204	1
4263	12635	4543	4544	132	0	0	0	0	0	0	324	2
4264	12636	4544	4545	148	0	0	0	0	0	0	204	1
4265	12637	4544	4546	86	0	0	0	0	0	0	162	1
4266	12638	4077	2941	64	0	0	0	0	0	0	0	0
4267	12639	4077	4547	246	0	0	0	0	0	0	94	1
4268	12642	4444	4548	104	0	0	0	0	0	0	162	1
4269	12643	3980	4549	131	0	0	0	0	0	0	0	0
4270	12644	4549	4550	111	0	0	0	0	0	0	162	1
4271	12645	4551	4552	77	0	0	0	0	0	0	204	1
4272	12646	4553	4554	101	0	0	0	0	0	0	162	1
4273	12647	4553	4555	220	0	0	0	0	0	0	162	1
4274	12648	4291	4553	99	0	0	0	0	0	0	0	0
4275	12649	4291	4556	164	0	0	0	0	0	0	204	1
4276	12650	4557	4558	51	0	0	0	0	0	0	0	0
4277	12651	4558	4559	118	0	0	0	0	0	0	162	1
4278	12652	4560	3538	549	0	0	0	0	0	0	323	2
4279	12655	4561	4562	58	0	0	0	0	0	0	162	1
4280	12656	4563	4561	409	0	0	0	0	0	0	0	0
4281	12657	4563	4564	127	0	0	0	0	0	0	162	1
4282	12658	4565	4566	489	0	0	0	0	0	0	366	2
4283	12659	4566	4567	390	0	0	0	0	0	0	0	0
4284	12660	4566	4568	196	0	0	0	0	0	0	162	1
4285	12661	3546	4569	160	0	0	0	0	0	0	162	1
4286	12662	4570	4571	89	0	0	0	0	0	0	0	0
4287	12663	4570	4572	148	0	0	0	0	0	0	162	1
4288	12664	4573	4574	94	0	0	0	0	1122	2	204	1
4289	12665	4574	3546	140	0	0	0	0	0	0	323	2
4290	12666	4574	4575	195	0	0	0	0	0	0	162	1
4291	12667	4567	2881	667	0	0	0	0	0	0	204	1
4292	12668	2881	4560	395	0	0	0	0	0	0	162	1
4293	12669	4558	4576	353	0	0	0	0	0	0	0	0
4294	12670	4576	4570	1116	0	0	0	0	0	0	0	0
4295	12671	4576	4577	116	0	0	0	0	0	0	204	1
4296	12672	4578	4579	118	0	0	0	0	0	0	204	1
4297	12673	4578	4580	359	0	0	0	0	0	0	162	1
4298	12675	4581	4582	71	0	0	0	0	0	0	162	1
4299	12676	4582	4583	176	0	0	0	0	0	0	0	0
4300	12677	4582	4584	88	0	0	0	0	0	0	94	1
4301	12678	4557	2883	381	0	0	0	0	0	0	485	3
4302	12679	2883	4585	181	0	0	0	0	0	0	162	1
4303	12680	4586	4587	260	0	0	0	0	0	0	0	0
4304	12681	4586	4588	302	0	0	0	0	0	0	204	1
4305	12682	4581	4589	162	0	0	0	0	0	0	162	1
4306	12683	4590	4591	80	0	0	0	0	0	0	162	1
4307	12684	4592	4593	51	0	0	0	0	0	0	162	1
4308	12685	4593	4594	221	0	0	0	0	0	0	162	1
4309	12686	4593	4595	442	0	0	0	0	0	0	502	2
4310	12687	4586	4596	370	0	0	0	0	0	0	485	3
4311	12688	4596	4581	307	0	0	0	0	0	0	0	0
4312	12689	4596	4597	191	0	0	0	0	0	0	323	2
4313	12690	4191	4312	115	0	0	0	0	0	0	0	0
4314	12691	4193	4598	205	0	0	0	0	0	0	366	2
4315	12692	4446	4599	189	0	0	0	0	0	0	94	1
4316	12693	4587	4578	10	0	0	0	0	0	0	0	0
4317	12694	4587	4600	104	0	0	0	0	0	0	323	2
4318	12695	4601	3814	115	0	0	0	0	0	0	162	1
4319	12696	4601	4602	85	0	0	0	0	0	0	162	1
4320	12697	4603	4604	172	0	0	0	0	162	1	2278	14
4321	12698	4604	4084	72	0	0	0	0	0	0	944	6
4322	12702	4605	4083	296	0	0	0	0	0	0	162	1
4323	12703	4606	4607	46	0	0	0	0	0	0	0	0
4324	12704	4607	4608	82	0	0	0	0	0	0	119	1
4325	12705	4609	4610	354	0	0	0	0	0	0	162	1
4326	12706	4085	4611	161	0	0	0	0	0	0	1021	7
4327	12707	4611	3941	132	0	0	0	0	162	1	0	0
4328	12708	4611	4612	147	0	0	0	0	0	0	162	1
4329	12709	4613	4614	220	0	0	0	0	0	0	162	1
4330	12710	4615	4613	207	0	0	0	0	0	0	162	1
4331	12711	4616	4617	382	0	0	0	0	0	0	162	1
4332	12712	4617	4618	165	0	0	0	0	0	0	0	0
4333	12713	4619	4617	251	0	0	0	0	0	0	323	2
4334	12714	4620	4621	330	0	0	0	0	0	0	162	1
4335	12718	4622	4429	110	0	0	0	0	0	0	0	0
4336	12719	4429	4482	99	0	0	0	0	0	0	485	3
4337	12720	4623	4624	3	0	0	0	0	0	0	0	0
4338	12723	4625	4626	395	0	0	0	0	0	0	323	2
4339	12724	4627	4628	25	0	0	0	0	0	0	0	0
4340	12725	4628	3881	53	0	0	0	0	0	0	0	0
4341	12726	4628	4629	584	0	0	0	0	0	0	162	1
4342	12727	4630	4631	245	0	0	0	0	0	0	162	1
4343	12728	4632	4633	263	0	0	0	0	0	0	162	1
4344	12729	4632	4634	885	0	0	0	0	0	0	663	3
4345	12730	2898	2834	69	0	0	0	0	0	0	0	0
4346	12731	3412	2898	29	0	0	0	0	0	0	0	0
4347	12732	4635	4636	600	0	0	0	0	0	0	527	3
4348	12733	4636	4637	371	0	0	0	0	0	0	0	0
4349	12738	4032	4638	30	0	0	0	0	0	0	162	1
4350	12739	4638	4639	226	0	0	0	0	0	0	162	1
4351	12741	4421	3479	59	0	0	0	0	0	0	0	0
4352	12742	4640	3520	21	0	0	0	0	0	0	0	0
4353	12743	3520	4641	32	0	0	0	0	0	0	323	2
4354	12745	3776	4642	144	0	0	0	0	0	0	0	0
4355	12747	3423	4643	37	0	0	0	0	0	0	0	0
4356	12749	4644	4403	109	0	0	0	0	0	0	1224	8
4357	12752	4646	4647	78	0	0	0	0	0	0	808	5
4358	12753	4648	4649	47	0	0	0	0	162	1	485	3
4359	12754	4650	4651	7	0	0	0	0	0	0	323	2
4360	12755	4652	4653	29	0	0	0	0	0	0	1122	2
4361	12758	4126	4654	186	0	0	0	0	0	0	1301	7
4362	12760	4645	4655	63	0	0	0	0	0	0	0	0
4363	12762	4657	4658	74	0	0	0	0	0	0	162	1
4364	12763	4659	4660	718	0	0	0	0	561	1	3604	33
4365	12764	3591	4661	313	0	0	0	0	0	0	0	0
4366	12765	4662	4661	312	0	0	0	0	0	0	162	1
4367	12766	3387	4662	344	0	0	0	0	0	0	0	0
4368	12770	4663	4664	24	0	0	0	0	0	0	162	1
4369	12771	4664	4665	106	0	0	0	0	0	0	646	4
4370	12772	4666	4667	100	0	0	0	0	0	0	1131	7
4371	12774	4487	4669	15	0	0	0	0	0	0	323	2
4372	12775	4042	4670	141	0	0	0	0	0	0	1513	8
4373	12776	4671	4672	117	0	0	0	0	0	0	1743	10
4374	12777	4673	4671	60	0	0	0	0	0	0	527	3
4375	12778	3033	4674	85	0	0	0	0	0	0	0	0
4376	12779	3033	4675	118	0	0	0	0	204	1	366	2
4377	12780	4033	4116	136	0	0	0	0	0	0	0	0
4378	12781	4116	4676	145	0	0	0	0	0	0	323	2
4379	12785	4677	3371	44	0	0	0	0	0	0	0	0
4380	12786	4678	4679	34	0	0	0	0	0	0	808	5
4381	12787	4680	4681	29	0	0	0	0	0	0	0	0
4382	12788	3368	4682	49	0	0	0	0	0	0	0	0
4383	12789	4683	3368	76	0	0	0	0	0	0	765	5
4384	12790	4684	4685	24	0	0	0	0	0	0	162	1
4385	12791	4686	4687	34	0	0	0	0	0	0	646	4
4386	12794	4688	4352	37	0	0	0	0	0	0	281	2
4387	12795	4352	4689	63	0	0	0	0	0	0	646	4
4388	12796	4690	4691	30	0	0	0	0	0	0	689	4
4389	12798	4131	4692	86	0	0	0	0	0	0	1293	8
4390	12799	4693	4694	188	0	0	0	0	0	0	0	0
4391	12800	4647	4648	49	0	0	0	0	0	0	485	3
4392	12801	4649	4695	39	0	0	0	0	0	0	808	5
4393	12803	4493	4696	14	0	0	0	0	0	0	0	0
4394	12804	4697	4698	220	0	0	0	0	0	0	0	0
4395	12805	4698	4699	125	0	0	0	0	0	0	0	0
4396	12806	4700	4701	64	0	0	0	0	0	0	621	4
4397	12807	4702	4703	77	0	0	0	0	0	0	1386	9
4398	12808	4703	3060	164	0	0	0	0	0	0	2423	15
4399	12809	3582	4704	13	0	0	0	0	0	0	323	2
4400	12810	4705	4706	59	0	0	0	0	0	0	323	2
4401	12811	4706	4707	223	0	0	0	0	0	0	2703	17
4402	12814	4708	4709	16	0	0	0	0	0	0	0	0
4403	12815	4710	4711	102	0	0	0	0	0	0	485	3
4404	12816	4712	4713	5	0	0	0	0	0	0	0	0
4405	12817	4713	3070	67	0	0	0	0	162	1	485	3
4406	12818	4714	4715	32	0	0	0	0	0	0	417	3
4407	12819	4716	4717	237	0	0	0	0	0	0	0	0
4408	12820	4717	3863	682	0	0	0	0	0	0	162	1
4409	12822	4718	4719	151	0	0	0	0	0	0	0	0
4410	12824	4720	3436	298	0	0	0	0	0	0	0	0
4411	12825	4721	4722	35	0	0	0	0	0	0	808	5
4412	12826	4723	4724	36	0	0	0	0	0	0	646	4
4413	12827	4446	4415	10	0	0	0	0	0	0	0	0
4414	12829	3724	4462	244	0	0	0	0	0	0	162	1
4415	12830	3010	3018	88	0	0	0	0	0	0	459	3
4416	12831	4725	4726	20	0	0	0	0	0	0	417	3
4417	12832	4726	4727	34	0	0	0	0	0	0	162	1
4418	12833	4728	4729	41	0	0	0	0	0	0	162	1
4419	12836	3683	4730	65	0	0	0	0	0	0	0	0
4420	12838	4624	4731	84	0	0	0	0	0	0	850	5
4421	12839	4732	4733	6	0	0	0	0	0	0	0	0
4422	12840	4733	4734	75	0	0	0	0	0	0	808	5
4423	12841	3012	3019	41	0	0	0	0	0	0	0	0
4424	12842	4712	4261	56	0	0	0	0	0	0	0	0
4425	12844	4496	4735	52	0	0	0	0	0	0	0	0
4426	12845	4735	3489	79	0	0	0	0	0	0	204	1
4427	12847	4736	3440	218	0	0	0	0	0	0	0	0
4428	12851	4737	4738	478	0	0	0	0	0	0	162	1
4429	12852	3262	4646	22	0	0	0	0	0	0	0	0
4430	12853	4739	4740	123	0	0	0	0	0	0	1131	7
4431	12854	4741	4742	23	0	0	0	0	0	0	323	2
4432	12855	4743	4744	76	0	0	0	0	0	0	417	3
4433	12856	4744	2987	35	0	0	0	0	0	0	366	2
4434	12857	4745	4746	35	0	0	0	0	0	0	0	0
4435	12858	4746	2985	51	0	0	0	0	0	0	204	1
4436	12859	4215	4747	106	0	0	0	0	0	0	204	1
4437	12860	4748	4749	37	0	0	0	0	0	0	0	0
4438	12861	4749	4750	99	0	0	0	0	0	0	366	2
4439	12862	4297	4268	658	0	0	0	0	0	0	0	0
4440	12863	4268	4751	29	0	0	0	0	0	0	0	0
4441	12864	3680	4752	15	0	0	0	0	0	0	162	1
4442	12865	4752	2808	122	0	0	0	0	0	0	323	2
4443	12866	3728	4753	196	0	0	0	0	0	0	0	0
4444	12867	3576	3714	88	0	0	0	0	0	0	485	3
4445	12868	3359	3714	93	0	0	0	0	0	0	0	0
4446	12869	4754	3372	119	0	0	0	0	0	0	1386	9
4447	12871	4755	4756	113	0	0	0	0	0	0	0	0
4448	12872	3019	4757	22	0	0	0	0	0	0	0	0
4449	12873	4757	4758	36	0	0	0	0	4104	15	0	0
4450	12874	4243	2798	106	0	0	0	0	0	0	0	0
4451	12875	4126	4120	131	0	0	0	0	0	0	527	3
4452	12876	4120	4654	85	0	0	0	0	0	0	884	3
4453	12877	3112	4759	46	0	0	0	0	0	0	0	0
4454	12878	4759	4760	18	0	0	0	0	2244	4	0	0
4455	12881	3389	3214	75	0	0	0	0	0	0	969	6
4456	12883	4761	3709	111	0	0	0	0	3111	6	4021	15
4457	12884	4762	3054	102	0	0	0	0	655	1	2440	9
4458	12885	3054	3002	22	0	0	0	0	0	0	1309	2
4459	12886	4484	3153	141	0	0	0	0	1122	2	1505	6
4460	12887	4375	4395	9	0	0	0	0	0	0	0	0
4461	12888	4395	4673	73	0	0	0	0	0	0	0	0
4462	12889	4763	4764	335	0	0	0	0	0	0	1012	6
4463	12890	4763	4765	228	0	0	0	0	0	0	689	4
4464	12891	4766	4767	117	0	0	0	0	0	0	1012	6
4465	12892	4767	4768	85	0	0	0	0	0	0	808	5
4466	12893	4767	4674	39	0	0	0	0	0	0	0	0
4467	12894	4674	4763	79	0	0	0	0	0	0	162	1
4468	12895	3967	4769	88	0	0	0	0	0	0	0	0
4469	12896	4770	4771	317	0	0	0	0	0	0	162	1
4470	12897	4091	3785	367	0	0	0	0	0	0	0	0
4471	12898	4378	4772	828	0	0	0	0	0	0	485	3
4472	12899	4773	4774	67	0	0	0	0	204	1	808	5
4473	12900	4773	4775	99	0	0	0	0	0	0	970	6
4474	12901	4776	4777	300	0	0	0	0	0	0	0	0
4475	12902	4778	3948	90	0	0	0	0	0	0	536	4
4476	12903	3953	3634	336	0	0	0	0	0	0	2380	15
4477	12904	3956	3847	77	0	0	0	0	0	0	970	6
4478	12905	3959	3957	78	0	0	0	0	0	0	485	3
4479	12906	4079	4592	486	0	0	0	0	0	0	204	1
4480	12908	4779	4780	31	0	0	0	0	0	0	485	3
4481	12909	4063	4781	25	0	0	0	0	0	0	323	2
4482	12911	3996	4782	44	0	0	0	0	0	0	808	5
4483	12913	3875	4783	71	0	0	0	0	0	0	0	0
4484	12914	4784	4785	138	0	0	0	0	485	3	485	3
4485	12915	4786	3929	104	0	0	0	0	0	0	646	4
4486	12917	4787	4788	126	0	0	0	0	0	0	0	0
4487	12918	4789	4626	242	0	0	0	0	0	0	162	1
4488	12919	4626	3772	314	0	0	0	0	0	0	0	0
4489	12920	4444	4790	10	0	0	0	0	0	0	0	0
4490	12922	4791	4792	1560	0	0	0	0	0	0	162	1
4491	12923	4793	4794	245	0	0	0	0	0	0	204	1
4492	12924	3699	4795	78	0	0	0	0	561	1	0	0
4493	12925	3701	3567	75	0	0	0	0	0	0	0	0
4494	12926	4796	3699	24	0	0	0	0	0	0	0	0
4495	12927	3701	4796	18	0	0	0	0	0	0	0	0
4496	12929	4797	4798	104	0	0	0	0	0	0	0	0
4497	12930	4799	3640	311	0	0	0	0	0	0	3307	21
4498	12931	3694	3058	276	0	0	0	0	0	0	0	0
4499	12932	4800	4801	42	0	0	0	0	0	0	162	1
4500	12933	4802	4803	290	0	0	0	0	0	0	162	1
4501	12934	4225	4006	1249	0	0	0	0	0	0	162	1
4502	12935	3697	4804	761	0	0	0	0	0	0	340	1
4503	12936	4155	4805	75	0	0	0	0	0	0	0	0
4504	12938	4805	4806	115	0	0	0	0	0	0	162	1
4505	12939	4798	4807	15	0	0	0	0	0	0	502	2
4506	12941	2975	4808	175	0	0	0	0	0	0	204	1
4507	12944	4809	4023	6	0	0	0	0	0	0	0	0
4508	12945	4001	4793	236	0	0	0	0	0	0	0	0
4509	12946	4810	3570	193	0	0	0	0	0	0	1054	6
4510	12947	3673	4811	55	0	0	0	0	0	0	1377	4
4511	12948	4812	3312	38	0	0	0	0	0	0	323	2
4512	12949	4811	4068	16	0	0	0	0	0	0	0	0
4513	12950	4068	4812	22	0	0	0	0	0	0	0	0
4514	12951	4812	4811	22	0	0	0	0	0	0	0	0
4515	12952	2801	4813	80	0	0	0	0	0	0	1054	6
4516	12953	4814	3501	83	0	0	0	0	0	0	1377	8
4517	12954	3230	4815	83	0	0	0	0	0	0	0	0
4518	12955	4815	4245	33	0	0	0	0	0	0	0	0
4519	12956	4816	4817	65	0	0	0	0	0	0	1054	6
4520	12957	4818	4819	169	0	0	0	0	0	0	2754	16
4521	12958	4472	4479	58	0	0	0	0	0	0	646	4
4522	12959	4815	3498	139	0	0	0	0	0	0	0	0
4523	12961	4231	4736	58	0	0	0	0	0	0	0	0
4524	12962	4738	4820	3	0	0	0	0	0	0	0	0
4525	12963	3431	4821	96	0	0	0	0	0	0	204	1
4526	12964	4821	2822	41	0	0	0	0	0	0	0	0
4527	12965	2822	4822	107	0	0	0	0	0	0	323	2
4528	12966	4822	3417	30	0	0	0	0	0	0	323	2
4529	12967	4823	4824	78	0	0	0	0	0	0	0	0
4530	12968	4824	4825	62	0	0	0	0	0	0	323	2
4531	12971	4826	3492	56	0	0	0	0	0	0	1292	8
4532	12972	3433	4827	15	0	0	0	0	0	0	0	0
4533	12973	4827	4828	39	0	0	0	0	0	0	162	1
4534	12974	3433	4421	136	0	0	0	0	0	0	0	0
4535	12977	4060	4034	34	0	0	0	0	0	0	0	0
4536	12979	4829	4117	50	0	0	0	0	0	0	162	1
4537	12980	4829	4830	70	0	0	0	0	0	0	961	5
4538	12981	4829	4831	25	0	0	0	0	0	0	204	1
4539	12982	4123	4832	40	0	0	0	0	0	0	0	0
4540	12983	4832	4829	54	0	0	0	0	0	0	323	2
4541	12984	4832	4833	103	0	0	0	0	0	0	1292	8
4542	12985	4086	4123	33	0	0	0	0	0	0	0	0
4543	12986	3562	3559	28	0	0	0	0	0	0	0	0
4544	12987	3502	4816	48	0	0	0	0	0	0	162	1
4545	12988	3394	4834	105	0	0	0	0	162	1	969	6
4546	12989	4834	3395	15	0	0	0	0	0	0	0	0
4547	12990	4834	4835	136	0	0	0	0	0	0	1556	8
4548	12991	4835	4836	37	0	0	0	0	0	0	323	2
4549	12992	4835	4837	33	0	0	0	0	0	0	119	1
4550	12993	4838	4839	113	0	0	0	0	0	0	1700	10
4551	12994	4838	2829	36	0	0	0	0	0	0	0	0
4552	12995	4838	4840	96	0	0	0	0	0	0	1700	10
4553	12996	3502	2828	96	0	0	0	0	0	0	0	0
4554	12997	3032	4058	41	0	0	0	0	0	0	0	0
4555	12998	3676	3496	148	0	0	0	0	0	0	1054	6
4556	12999	4841	4243	748	0	0	0	0	0	0	162	1
4557	13000	4263	2845	108	0	0	0	0	0	0	0	0
4558	13001	4699	4842	254	0	0	0	0	0	0	0	0
4559	13002	4699	4843	143	0	0	0	0	0	0	0	0
4560	13003	4844	4845	1275	0	0	0	0	0	0	527	3
4561	13004	4846	4847	17	0	0	0	0	0	0	0	0
4562	13006	4848	4845	83	0	0	0	0	0	0	281	2
4563	13007	3851	4849	1117	0	0	0	0	0	0	1267	8
4564	13008	4849	4850	31	0	0	0	0	0	0	162	1
4565	13009	4851	4850	36	0	0	0	0	0	0	0	0
4566	13010	4103	3081	96	0	0	0	0	0	0	1131	7
4567	13011	4161	4852	102	0	0	0	0	0	0	1386	9
4568	13012	4852	3105	190	0	0	1683	3	1326	3	2652	9
4569	13013	4038	4853	94	0	0	0	0	0	0	1615	10
4570	13014	4853	4854	46	0	0	0	0	0	0	646	4
4571	13015	4656	4657	881	0	0	0	0	0	0	1131	7
4572	13016	4657	4660	45	0	0	0	0	0	0	162	1
4573	13017	4855	4856	75	0	0	0	0	0	0	527	3
4574	13018	4857	4855	75	0	0	0	0	0	0	162	1
4575	13019	4855	4858	62	0	0	0	0	0	0	0	0
4576	13020	3183	4859	66	0	0	0	0	0	0	0	0
4577	13021	4797	4860	340	0	0	0	0	0	0	162	1
4578	13022	4860	3189	20	0	0	0	0	0	0	0	0
4579	13023	3189	4859	111	0	0	0	0	0	0	323	2
4580	13024	4859	4861	446	0	0	0	0	0	0	689	4
4581	13025	4860	4771	398	0	0	0	0	0	0	0	0
4582	13026	4771	4862	249	0	0	0	0	0	0	527	3
4583	13027	4863	4864	71	0	0	0	0	0	0	204	1
4584	13028	4864	4865	92	0	0	0	0	0	0	204	1
4585	13029	4866	4867	82	0	0	0	0	0	0	646	4
4586	13030	4868	4673	56	0	0	0	0	0	0	162	1
4587	13031	3769	4862	165	0	0	0	0	0	0	1743	10
4588	13032	4869	4863	152	0	0	0	0	0	0	0	0
4589	13033	4863	4870	99	0	0	0	0	0	0	646	4
4590	13034	4870	4158	228	0	0	0	0	1122	2	323	2
4591	13035	4869	4868	270	0	0	0	0	0	0	2763	16
4592	13036	4868	4871	28	0	0	0	0	0	0	162	1
4593	13037	4871	4872	47	0	0	0	0	0	0	323	2
4594	13038	4873	4866	92	0	0	0	0	0	0	782	5
4595	13039	4866	4874	116	0	0	0	0	0	0	969	6
4596	13040	4870	4875	101	0	0	0	0	0	0	969	6
4597	13041	4875	4872	92	0	0	0	0	0	0	646	4
4598	13042	4875	4158	358	0	0	0	0	0	0	4009	29
4599	13043	4876	4113	188	0	0	0	0	0	0	0	0
4600	13045	4877	4876	116	0	0	0	0	0	0	0	0
4601	13047	3244	3397	30	0	0	0	0	0	0	162	1
4602	13048	3244	4878	60	0	0	0	0	0	0	0	0
4603	13049	4879	4880	12	0	0	0	0	0	0	0	0
4604	13050	4881	3410	146	0	0	0	0	0	0	0	0
4605	13051	4882	4883	141	0	0	0	0	0	0	1454	9
4606	13052	4881	4884	323	0	0	0	0	0	0	162	1
4607	13053	3592	4882	63	0	0	0	0	0	0	204	1
4608	13054	2973	4885	382	0	0	0	0	0	0	162	1
4609	13055	4880	3853	455	0	0	0	0	0	0	162	1
4610	13056	4886	4371	71	0	0	0	0	0	0	162	1
4611	13057	4887	4380	214	0	0	0	0	0	0	0	0
